SszP3hlQ55Y,ATEEZ(에이티즈) - 'HALAZIA' Official MV,2022-12-30T05:00:02Z,UCQdq-lqPEq_yZ_wP_kuVB9Q,KQ ENTERTAINMENT,2023-01-04T00:00:00Z,26719906,496245,0,73286,https://i.ytimg.com/vi/SszP3hlQ55Y/default.jpg
wh8junlbsFQ,QUANDO O ANO NOVO CHEGA ... I Falaidearo,2022-12-30T15:00:39Z,UCCJC7YIZytEccbU0AWQIBHA,Falaidearo,2023-01-04T00:00:00Z,339311,17051,0,785,https://i.ytimg.com/vi/wh8junlbsFQ/default.jpg
u-PYbsQBK_c,EU SOU O PREFEITO DE UTOPIA!!,2022-12-30T22:30:04Z,UCAu_v9w-BXFtg1NAnB-JgVg,Apuh,2023-01-04T00:00:00Z,212119,21431,0,1285,https://i.ytimg.com/vi/u-PYbsQBK_c/default.jpg
0GVQX3D3V5c,Clash of Clans - 2022 Year in Review,2022-12-30T13:00:00Z,UCD1Em4q90ZUK2R5HKesszJg,Clash of Clans,2023-01-04T00:00:00Z,2701028,107775,0,2914,https://i.ytimg.com/vi/0GVQX3D3V5c/default.jpg
F9x4upVwrug,Atravessei a Cidade INTEIRA de Bicicleta!,2022-12-30T21:32:56Z,UCYHHnvH-xho74M6h4vzED5w,Geleia TV,2023-01-04T00:00:00Z,602131,20346,0,525,https://i.ytimg.com/vi/F9x4upVwrug/default.jpg
bnkam9YZPhM,"Bolsonaristas choram, rezam e abandonam QG do Exército após discurso de Bolsonaro em live",2022-12-30T15:56:08Z,UCVFbXI6Gu8U2f9Gjtxw4A-Q,UOL,2023-01-04T00:00:00Z,814340,13836,0,5031,https://i.ytimg.com/vi/bnkam9YZPhM/default.jpg
H3GVIlqjaSc,Keilla Júnia canta 'I Will Always Love You' na final! | The Voice | 11ª Temporada,2022-12-30T14:00:16Z,UCkWdjLOUwdZTbWecnD6X7lQ,The Voice Brasil,2023-01-04T00:00:00Z,61215,624,0,77,https://i.ytimg.com/vi/H3GVIlqjaSc/default.jpg
4vNYYFO65iA,VIRADA SALVADOR 29/12/2022 - ALOK • XAND AVIÃO • DILSINHO • SIMONE MENDES • E MUITO MAIS,2022-12-30T10:29:26Z,UCoP5vjV2LJ2f1pC-3qeb7VA,Prefeitura do Salvador,2023-01-04T00:00:00Z,249461,3824,0,0,https://i.ytimg.com/vi/4vNYYFO65iA/default.jpg
yosc2eccgc8,Zé Neto e Cristiano - Ressaca de Ontem - GUIA NOVO DVD Escolhas,2022-12-29T20:59:29Z,UCRRu9OXVYd5clj2Bs29gUVQ,Zé Neto e Cristiano,2023-01-04T00:00:00Z,188405,6655,0,198,https://i.ytimg.com/vi/yosc2eccgc8/default.jpg
b5Dgt_IV1u8,Keilla Júnia canta 'Rise Up' na final! | The Voice | 11ª Temporada,2022-12-30T16:30:04Z,UCkWdjLOUwdZTbWecnD6X7lQ,The Voice Brasil,2023-01-04T00:00:00Z,52372,731,0,38,https://i.ytimg.com/vi/b5Dgt_IV1u8/default.jpg
CAFHl5B4wUY,Todah Choir | Sempre Foi Assim [Clipe oficial],2022-12-29T15:00:10Z,UCpf5YXmzGHC4m5uLCdlrrfA,Todah Music,2023-01-04T00:00:00Z,585095,25830,0,1098,https://i.ytimg.com/vi/CAFHl5B4wUY/default.jpg
3pvnep5Nvx0,PELÉ: MELHORES MOMENTOS DO REI NA HISTÓRIA DO FUTEBOL MUNDIAL | Originais | ge.globo,2022-12-29T19:00:48Z,UCgCKagVhzGnZcuP9bSMgMCg,ge,2023-01-04T00:00:00Z,694235,21723,0,1543,https://i.ytimg.com/vi/3pvnep5Nvx0/default.jpg
